SucursalTaller,Marca,Modelo,DiasReparacion,CostoTTRep,Severidad,Segmento,Color,NombreTipoVehiculo,NombreCausaStro
2,3,2,2,2,2,0,0,0,5
2,25,2,1,3,0,0,2,0,2
2,7,2,1,0,2,0,4,0,12
6,3,3,0,1,2,0,0,0,13
5,3,3,2,2,1,0,9,0,6
4,3,1,2,4,2,1,0,4,2
6,25,0,1,0,2,0,4,0,12
6,21,2,1,1,0,0,4,0,13
6,3,3,1,1,0,0,0,0,2
2,17,2,0,2,1,1,2,11,5
6,21,3,1,1,2,0,0,0,2
6,28,3,1,1,2,0,0,0,2
1,3,3,0,2,1,0,0,0,12
6,21,1,1,3,2,0,4,0,3
2,3,3,1,2,2,0,10,2,2
2,3,3,0,1,0,0,4,0,12
4,25,1,2,1,2,0,0,9,12
6,3,2,1,0,2,0,0,0,2
3,14,1,2,3,0,1,9,1,5
4,13,2,0,1,2,0,0,0,13
6,18,3,1,2,1,0,0,2,2
6,28,3,1,0,2,0,0,0,2
4,3,3,0,1,2,0,9,0,5
2,7,2,1,1,2,0,0,4,2
6,3,3,0,2,1,0,8,0,5
0,33,2,2,2,2,0,0,0,12
5,1,3,2,2,1,0,0,4,12
5,13,1,3,2,0,0,4,0,5
2,25,3,1,2,2,0,2,2,2
6,21,2,0,0,0,0,0,0,13
2,3,3,2,3,0,0,9,0,5
5,35,2,2,3,2,0,0,0,12
5,28,3,2,2,2,0,0,0,2
1,3,3,0,0,2,0,10,0,2
6,3,3,2,2,1,0,0,0,2
1,3,2,1,2,0,0,9,0,2
1,18,2,0,0,1,0,0,2,12
6,3,3,1,1,2,0,4,2,3
2,3,3,3,3,0,0,10,0,5
1,3,3,1,1,2,0,0,2,12
6,3,3,1,2,2,0,4,4,13
6,13,2,2,1,1,0,9,11,2
0,18,3,0,1,2,0,0,0,2
2,3,3,3,3,0,0,9,0,2
2,3,3,0,1,2,0,0,0,2
2,3,2,1,1,2,0,8,0,13
0,18,3,0,1,1,0,4,2,12
2,3,3,1,0,2,0,0,0,13
4,3,3,0,1,0,0,0,0,2
4,3,3,1,1,2,0,2,0,13
4,18,1,2,2,0,0,10,2,2
6,3,2,1,2,2,0,0,9,5
2,3,3,1,1,1,0,9,0,13
5,18,2,1,1,2,0,0,0,13
1,3,3,3,3,0,0,9,0,12
4,3,3,1,0,2,0,4,0,3
4,3,3,1,2,2,0,0,0,2
1,3,3,1,1,2,0,0,0,13
3,28,3,0,0,1,0,3,4,4
1,3,3,2,1,1,0,0,0,12
2,25,3,1,1,2,0,2,0,2
4,25,3,1,2,0,0,0,0,2
4,7,3,2,0,2,0,4,2,12
2,33,3,1,2,2,0,8,2,12
2,3,3,1,1,2,0,10,0,13
2,21,3,0,0,1,0,9,0,2
2,3,3,3,2,1,0,10,0,2
2,3,2,1,2,0,0,0,0,2
6,3,1,1,2,0,0,0,9,2
6,28,3,2,2,0,0,3,0,2
6,28,3,1,1,0,0,0,0,13
6,25,2,1,1,2,0,0,0,13
2,18,3,2,0,2,0,10,0,13
0,18,2,0,2,1,0,4,0,2
2,3,3,2,2,0,0,0,0,12
0,18,3,2,2,2,0,0,0,12
2,3,3,1,0,1,0,10,0,5
6,3,3,0,0,2,0,0,2,2
1,3,2,2,1,1,0,0,0,12
1,21,3,2,1,2,0,0,2,13
1,3,3,0,2,0,0,10,0,5
6,33,3,1,0,1,0,0,0,2
4,18,3,0,0,0,0,4,0,3
2,6,3,1,1,2,0,10,0,5
6,28,3,1,3,0,0,0,0,5
6,28,2,2,2,2,0,0,0,13
2,3,2,2,5,2,1,0,2,3
5,25,3,1,4,1,0,4,2,2
6,3,3,1,0,2,0,0,0,2
2,19,2,1,1,1,0,2,4,12
6,3,3,2,1,2,0,0,0,2
6,18,3,1,1,0,0,4,0,13
1,18,2,2,1,2,0,8,0,3
2,16,3,0,1,2,0,4,2,2
6,28,3,2,2,1,0,0,0,2
2,21,3,1,1,1,0,10,0,2
1,3,3,1,3,0,0,9,0,2
5,3,3,2,2,1,0,0,0,2
6,3,3,2,1,2,0,4,0,2
2,3,3,2,1,0,0,0,0,13
4,35,3,2,1,2,0,0,0,13
6,21,3,2,0,2,0,4,0,12
6,21,3,1,1,2,0,10,0,2
6,3,2,1,2,0,0,4,0,2
2,21,2,2,1,2,0,0,0,12
6,3,3,1,2,2,0,0,0,13
2,13,3,2,1,2,0,0,2,2
6,7,3,2,1,1,0,4,1,2
6,3,3,1,1,2,0,4,0,2
1,3,3,1,1,2,0,0,0,2
4,18,3,2,1,1,0,0,0,5
6,3,3,1,0,2,0,0,0,2
2,3,1,2,2,2,0,10,0,2
0,3,3,1,2,0,0,0,0,5
0,3,3,2,2,0,0,4,0,5
3,3,2,2,0,2,0,9,0,12
4,33,3,2,1,1,0,0,0,3
2,3,3,2,2,2,0,0,0,5
4,3,3,2,1,2,0,0,0,6
2,28,3,2,2,1,0,0,0,2
0,3,3,1,1,2,0,4,0,2
3,3,3,1,2,1,0,9,0,5
1,7,3,2,3,2,0,4,0,2
2,25,1,1,3,2,0,0,4,13
2,2,2,2,3,2,0,4,0,2
2,7,2,1,1,0,0,4,0,2
6,28,3,0,0,1,0,4,0,12
6,3,3,1,2,2,0,9,0,5
2,3,3,2,1,2,0,4,0,12
0,2,3,1,1,1,0,0,2,3
6,3,3,1,0,2,0,4,0,13
2,28,3,2,1,0,0,0,0,12
0,28,2,1,1,2,0,4,0,13
1,3,3,2,2,1,0,4,0,12
2,7,3,2,4,0,0,0,4,0
4,3,3,1,2,1,0,4,2,12
0,3,3,2,0,1,0,10,0,2
2,3,3,3,2,0,0,0,0,12
2,24,2,1,3,2,1,4,7,5
1,3,3,2,1,2,0,0,2,13
4,7,3,2,3,0,0,4,0,5
1,3,3,1,0,2,0,10,0,2
1,3,3,0,3,0,0,0,0,12
0,12,3,1,0,2,0,9,2,2
2,35,2,1,2,2,0,9,0,12
3,3,3,1,2,1,0,0,0,13
3,3,3,1,2,0,0,9,0,2
3,3,3,2,2,1,0,0,0,2
1,18,1,0,1,1,0,0,4,2
1,33,3,1,1,2,0,4,2,2
6,3,2,2,0,1,0,9,0,12
2,3,3,2,2,0,0,0,0,2
6,3,2,2,4,0,0,3,9,12
6,3,3,1,2,0,0,0,0,12
6,13,2,2,2,2,0,0,0,13
2,21,2,1,2,0,0,4,0,13
4,3,1,1,2,0,0,3,0,12
2,2,2,2,4,0,0,8,0,12
2,3,2,1,1,2,0,9,2,2
6,28,3,2,1,0,0,4,0,2
4,3,2,1,1,0,0,8,0,13
6,28,3,2,2,2,0,4,0,5
2,11,3,1,3,1,1,4,1,12
6,3,1,2,2,1,0,0,9,7
2,18,2,2,2,1,0,0,0,12
2,3,3,0,0,2,0,10,0,2
2,18,3,1,0,1,0,0,0,6
2,25,3,0,1,1,0,10,11,2
6,3,2,1,1,2,0,4,0,3
6,33,2,1,2,2,0,10,0,2
6,3,2,2,2,0,0,0,0,13
2,35,3,2,2,2,0,10,0,12
2,28,3,1,2,0,0,4,0,2
4,3,3,0,1,2,0,0,0,12
4,35,3,1,0,1,0,4,0,2
2,35,3,1,2,2,0,0,0,12
4,3,3,2,3,1,0,9,2,2
4,33,3,2,0,1,0,0,0,2
2,21,3,1,0,2,0,2,0,5
6,24,1,3,2,0,0,0,4,3
6,35,2,1,3,2,0,4,0,12
6,3,2,2,2,0,0,4,9,2
6,34,2,1,2,0,0,0,0,2
2,3,3,2,2,2,0,9,0,5
4,3,3,1,0,1,0,9,0,3
2,3,3,2,1,2,0,0,0,5
2,3,3,2,3,2,0,0,0,2
6,3,3,0,1,2,0,0,2,5
2,3,3,2,2,0,0,9,0,2
6,3,3,1,0,2,0,0,0,2
2,13,2,2,2,2,0,0,4,12
6,18,3,1,2,2,0,0,0,12
4,3,3,1,1,0,0,0,0,13
1,3,3,2,0,2,0,2,0,12
2,3,3,1,0,2,0,0,0,12
2,3,3,1,0,0,0,0,0,2
6,12,1,1,2,0,0,0,0,12
5,25,3,0,1,2,0,4,9,2
2,3,3,1,0,1,0,10,0,2
2,7,3,1,1,2,0,4,4,3
0,33,3,2,2,1,0,4,0,12
5,18,3,0,1,2,0,4,2,2
2,33,3,0,0,1,0,0,2,3
4,3,2,1,1,2,0,0,0,2
2,28,1,2,2,2,0,8,0,12
2,3,3,2,1,1,0,9,0,2
4,18,3,1,1,2,0,4,0,2
6,1,3,1,2,2,0,0,0,2
2,3,3,1,2,0,0,0,0,12
6,35,3,1,1,2,0,0,0,12
2,35,3,0,1,1,0,0,0,7
3,13,2,1,1,2,0,0,0,2
6,28,3,0,0,2,0,3,0,3
1,3,3,0,0,2,0,0,0,12
6,16,3,0,0,2,0,8,2,13
6,5,2,2,3,0,0,0,2,2
6,18,3,2,2,0,0,4,2,5
6,28,2,1,2,0,0,0,0,13
5,3,3,1,2,2,0,10,2,2
2,28,3,0,1,1,0,0,2,2
6,3,3,1,2,2,0,3,2,2
2,18,2,1,2,2,0,4,0,12
2,33,3,1,3,2,0,4,6,2
4,3,3,0,2,0,0,0,0,2
1,18,2,2,3,0,0,4,2,2
6,3,3,2,2,0,0,4,2,13
6,18,3,1,3,0,0,0,0,13
2,3,3,1,0,0,0,9,0,2
6,3,2,2,0,2,0,0,0,2
2,3,3,2,2,0,0,9,0,13
6,13,2,2,1,1,0,0,0,12
4,33,2,2,3,0,0,0,0,5
0,18,3,0,1,1,0,10,0,13
6,28,3,1,1,0,0,0,0,3
6,28,3,1,1,0,0,0,0,2
6,19,2,2,3,0,0,0,4,5
2,35,3,1,2,0,0,0,0,2
1,3,3,2,3,0,0,0,2,2
6,3,3,2,2,2,0,4,0,2
3,25,3,1,3,0,0,4,9,2
4,3,3,0,1,2,0,0,0,13
6,3,3,1,2,2,0,9,0,2
3,3,3,0,0,1,0,0,0,12
1,21,3,1,0,2,0,4,0,12
5,34,1,2,1,1,0,1,11,2
4,28,3,2,2,2,0,0,0,5
1,28,2,1,2,2,0,0,0,2
1,3,1,1,3,2,0,2,0,2
3,11,3,2,2,1,1,4,1,2
4,18,3,2,1,1,0,4,0,2
6,11,2,2,4,1,1,4,1,12
1,3,3,2,2,0,0,4,0,2
2,25,2,1,3,0,0,10,0,2
2,3,3,0,0,2,0,9,3,12
2,3,3,2,1,2,0,9,0,2
0,3,3,0,1,1,0,0,0,12
6,13,2,1,3,2,0,4,4,12
5,21,3,2,2,0,0,10,0,12
6,28,3,1,1,2,0,0,2,2
1,5,2,2,1,1,0,0,2,2
2,3,3,2,1,2,0,0,0,5
4,21,3,2,2,1,0,0,0,13
6,34,1,1,1,2,0,0,0,2
6,21,1,2,4,0,0,4,0,12
2,21,2,2,1,0,0,0,0,5
0,3,3,2,3,1,0,4,0,2
0,28,3,2,4,2,0,0,0,12
4,3,3,1,3,2,0,2,0,13
6,3,3,2,0,0,0,0,0,12
6,3,3,2,1,2,0,0,0,2
1,21,3,1,1,1,0,4,0,12
6,18,2,1,1,2,0,0,0,2
0,3,1,2,2,0,0,0,0,12
2,7,2,2,3,2,0,9,0,12
0,21,3,0,0,1,0,4,2,3
6,3,3,2,1,0,0,0,0,12
2,4,3,1,1,1,0,2,0,2
6,3,3,2,1,0,0,0,0,12
0,3,3,0,1,2,0,10,0,6
6,21,1,1,1,2,0,10,11,2
4,3,3,2,1,1,0,10,0,13
1,34,3,2,0,2,0,12,2,5
3,28,3,2,0,2,0,0,0,1
5,25,3,1,0,2,0,0,2,12
4,3,3,2,1,2,0,10,0,2
5,28,3,1,3,0,0,10,0,12
1,25,3,1,3,2,0,0,4,12
0,18,2,1,1,1,0,2,0,12
1,21,2,1,0,1,0,9,0,2
4,25,2,2,2,0,0,0,0,13
2,9,1,1,4,2,1,11,11,12
4,28,2,1,1,2,0,0,0,2
3,3,3,1,2,1,0,10,0,2
1,3,3,1,1,1,0,10,0,13
2,3,3,1,0,2,0,0,0,13
5,34,3,0,0,2,0,0,4,12
2,7,2,2,1,0,0,0,0,13
6,3,2,2,2,0,0,9,0,12
2,21,3,2,1,2,0,9,0,2
0,18,3,1,3,2,0,4,0,12
2,35,3,2,3,0,0,4,9,2
4,28,3,2,1,2,0,3,0,12
1,33,3,1,2,2,0,0,0,12
5,28,3,1,0,2,0,4,0,13
2,3,3,2,1,2,0,10,0,12
2,35,3,1,2,2,0,4,10,13
2,28,2,0,1,2,0,0,2,8
4,3,3,1,3,0,0,0,0,2
1,3,3,1,0,2,0,10,0,5
1,3,3,0,1,2,0,0,0,13
6,3,3,2,2,0,0,9,0,12
2,28,3,2,0,1,0,4,2,12
5,18,2,2,2,0,0,2,0,12
4,3,3,1,1,2,0,0,0,12
2,21,3,1,1,2,0,9,0,2
4,3,2,2,1,2,0,4,2,12
4,18,3,1,2,0,0,10,0,5
4,3,2,2,2,0,0,0,0,2
5,28,3,1,0,1,0,0,0,12
1,3,3,2,3,0,0,10,0,13
6,18,1,2,3,0,0,1,0,12
2,22,2,2,4,0,0,0,0,2
6,18,3,3,3,0,0,4,0,12
1,3,3,1,2,0,0,0,0,12
6,3,3,1,0,2,0,4,0,6
2,33,3,1,1,1,0,0,2,12
2,3,3,2,2,2,0,9,0,7
2,9,2,1,4,2,1,4,11,12
2,5,2,1,2,1,0,2,2,12
2,3,3,2,1,2,0,9,0,2
3,3,3,2,2,2,0,4,0,12
2,28,3,2,3,0,0,4,0,12
2,3,2,2,3,2,0,4,2,6
6,28,2,2,2,0,0,0,0,2
2,3,3,1,2,0,0,9,0,2
6,21,2,2,1,2,0,0,0,5
2,0,2,1,3,2,0,0,2,12
6,33,2,2,1,2,0,0,0,12
6,7,2,1,3,0,0,9,2,2
2,7,3,2,3,2,0,4,4,5
4,3,3,2,2,2,0,10,0,13
2,3,3,2,3,1,0,9,0,12
0,2,3,0,0,1,0,0,0,12
4,3,3,2,1,2,0,0,0,2
4,33,3,1,2,1,0,10,2,2
6,7,2,1,2,0,0,4,0,13
4,18,2,2,1,2,0,0,2,12
2,1,3,2,0,2,0,0,2,7
5,28,2,2,1,0,0,0,2,2
6,25,2,2,1,2,0,4,0,2
1,14,2,2,3,1,1,4,11,2
6,3,3,1,0,2,0,9,0,13
2,21,3,2,1,2,0,0,0,12
6,3,3,1,2,1,0,9,2,5
0,28,3,0,0,2,0,0,0,2
1,7,3,2,4,2,0,10,0,12
4,25,3,1,2,0,0,4,0,5
2,18,3,1,0,1,0,0,0,2
2,5,2,2,3,0,0,4,2,2
4,3,3,0,0,2,0,0,0,2
2,35,3,2,2,0,0,4,0,2
2,12,2,1,1,1,0,0,0,2
2,18,2,2,0,0,0,0,0,5
2,27,3,1,1,2,0,0,0,12
5,28,3,2,1,1,0,4,0,12
6,3,2,2,2,0,0,0,0,12
4,13,2,0,1,2,0,0,0,2
4,3,2,0,2,2,0,0,2,5
6,3,3,1,1,2,0,4,0,12
4,3,3,0,1,2,0,9,0,2
6,21,2,2,2,2,0,0,0,12
5,33,3,2,2,0,0,0,4,12
6,17,2,1,4,1,1,2,11,2
6,18,2,1,2,2,0,0,0,12
4,28,3,2,1,0,0,0,0,2
1,12,2,1,2,1,0,0,2,13
6,28,3,1,1,2,0,0,0,12
2,25,3,1,1,2,0,0,2,12
2,3,3,2,1,2,0,2,0,12
6,28,3,1,2,0,0,4,2,2
1,3,3,1,1,0,0,0,0,2
2,1,3,2,3,1,0,4,2,3
5,3,2,1,3,0,0,8,0,6
5,28,3,1,1,0,0,0,0,5
4,35,3,2,1,2,0,0,0,2
2,18,3,2,1,2,0,0,0,13
4,3,3,0,0,1,0,10,0,12
2,3,3,0,0,2,0,4,0,13
4,3,3,1,2,2,0,9,0,13
3,34,2,2,4,0,0,12,4,2
1,21,3,2,2,2,0,2,0,3
6,3,3,1,0,2,0,0,0,2
4,18,2,1,0,1,0,3,0,7
2,25,2,1,1,2,0,4,11,2
4,1,2,2,1,2,0,4,0,3
4,3,3,1,2,2,0,9,0,2
2,25,2,0,0,1,0,10,11,12
2,18,2,2,2,0,0,0,0,2
2,21,3,1,1,1,0,4,0,5
0,28,3,1,0,1,0,10,0,13
6,28,3,2,2,0,0,0,0,12
6,7,3,2,1,2,0,10,0,2
6,7,3,2,2,1,0,4,1,2
5,18,3,1,1,2,0,0,0,12
5,28,3,2,2,2,0,0,0,5
6,3,2,1,1,0,0,0,0,2
2,21,3,2,2,2,0,10,0,13
0,28,2,1,0,2,0,0,0,2
2,18,3,1,1,0,0,0,4,2
1,25,3,0,0,1,0,2,4,3
4,28,2,1,2,2,0,4,2,13
6,3,3,1,1,2,0,4,0,5
2,3,3,2,1,2,0,10,0,2
1,22,2,2,0,1,0,0,4,2
2,35,3,1,0,2,0,8,0,12
3,21,3,1,1,0,0,10,0,13
2,28,3,2,2,2,0,4,0,2
0,28,2,2,1,1,0,0,0,13
4,3,2,1,1,0,0,0,0,2
4,3,2,1,1,0,0,0,0,2
0,3,3,1,0,1,0,0,0,2
2,32,2,1,1,1,0,9,4,2
4,3,2,1,3,2,0,0,2,5
4,3,3,1,2,0,0,0,0,12
4,3,3,2,2,0,0,0,0,12
6,3,3,1,2,2,0,4,0,12
2,3,3,2,1,2,0,0,0,2
6,3,3,0,0,1,0,0,9,1
4,3,3,0,0,1,0,10,0,12
0,3,2,1,1,2,0,10,0,12
2,34,2,2,4,0,0,0,2,6
2,21,3,0,0,1,0,4,0,2
2,1,2,1,4,2,0,2,0,12
6,28,2,0,0,2,0,4,4,2
2,3,3,1,1,2,0,0,0,3
2,3,3,1,0,2,0,8,0,12
2,21,2,1,2,2,0,8,2,5
4,3,3,1,1,2,0,10,0,6
1,25,3,2,2,2,0,0,2,5
2,28,3,0,1,0,0,0,0,7
4,21,2,2,2,2,0,4,0,12
4,25,3,1,1,2,0,2,0,2
1,3,3,0,2,0,0,8,0,2
1,33,3,2,1,2,0,4,0,2
2,28,2,2,2,0,0,0,0,2
4,28,2,2,3,0,0,0,0,13
2,2,2,0,2,1,0,0,0,12
2,35,3,1,1,2,0,10,0,2
6,3,3,1,3,0,0,0,2,12
6,25,2,2,1,1,0,0,0,12
3,3,3,1,0,1,0,10,0,13
0,34,2,1,2,2,0,0,2,2
3,3,3,1,0,1,0,9,0,12
6,3,3,1,1,2,0,4,0,5
6,3,3,2,2,0,0,0,0,12
2,3,3,2,3,2,1,4,6,2
6,3,3,1,0,2,0,0,0,12
2,3,2,2,3,0,0,9,2,2
4,3,3,1,2,2,0,9,0,2
4,3,3,2,2,2,0,9,0,12
6,18,2,1,0,1,0,4,0,2
6,28,0,2,1,0,0,2,0,12
0,25,3,0,1,2,0,0,0,2
2,2,3,0,2,2,0,0,4,12
4,33,3,2,3,2,0,0,2,5
2,7,2,1,2,0,0,2,2,2
6,28,3,1,1,2,0,0,0,2
2,21,3,2,2,2,0,0,0,5
2,21,3,1,0,1,0,9,0,2
6,7,3,1,0,1,0,3,2,12
6,7,3,2,0,2,0,4,0,2
2,3,3,1,1,2,0,4,0,12
4,18,3,2,0,1,0,0,0,12
4,18,3,1,2,0,0,10,0,2
2,35,3,1,1,2,0,0,0,13
3,34,3,1,1,2,0,4,2,12
2,2,3,0,0,1,0,2,0,12
2,18,3,1,0,1,0,2,2,2
2,35,1,1,1,0,0,8,0,12
6,3,3,1,0,2,0,0,0,2
6,3,3,2,0,2,0,3,0,2
2,25,3,2,2,2,0,0,2,12
2,28,3,1,1,1,0,5,2,2
2,5,2,2,0,1,0,10,2,7
5,28,3,1,2,2,0,10,4,2
2,28,3,1,1,1,0,3,4,2
5,28,1,1,1,2,0,0,0,12
3,3,3,1,1,1,0,0,4,5
4,3,3,2,2,2,0,4,2,12
0,18,3,0,1,1,0,0,2,12
0,25,3,1,2,0,0,4,0,12
0,18,2,2,3,1,0,4,0,12
5,3,3,2,2,2,0,10,0,2
0,18,2,2,2,1,0,0,0,13
6,3,3,1,2,0,0,0,0,13
5,33,3,0,0,1,0,0,4,3
6,7,2,1,0,2,0,0,0,3
6,21,2,0,1,2,0,4,0,12
6,18,2,2,1,1,0,0,0,2
5,35,3,0,1,2,0,0,0,12
6,3,2,1,0,0,0,0,0,2
2,5,2,1,1,1,0,4,2,2
2,5,2,2,1,1,0,0,2,2
2,25,1,2,1,2,0,3,4,12
4,28,3,2,0,1,0,0,0,5
2,18,3,2,2,2,0,4,0,13
0,3,3,2,1,2,0,9,0,5
6,3,3,2,1,2,0,4,0,2
5,3,3,1,0,1,0,4,2,2
2,7,3,1,1,1,0,10,11,2
2,3,3,0,1,2,0,10,0,13
6,28,3,1,1,0,0,3,0,13
6,28,2,2,2,2,0,0,0,2
4,3,3,1,2,2,0,9,0,6
6,3,3,1,1,2,0,8,0,3
2,25,3,1,3,2,0,2,4,12
2,3,3,1,2,2,0,10,0,12
5,28,3,0,0,1,0,0,0,12
5,28,3,1,1,2,0,4,0,12
2,35,3,2,1,2,0,0,0,3
6,3,3,1,0,2,0,0,0,2
6,18,3,1,2,2,0,0,0,2
6,7,2,2,1,2,0,0,0,2
4,3,3,2,2,2,0,10,0,5
6,28,3,1,2,0,0,0,0,13
0,34,0,2,1,2,0,4,9,12
2,7,3,2,0,1,0,0,9,5
4,18,2,1,2,1,0,0,0,3
6,7,2,1,3,1,0,2,0,12
6,28,3,1,0,1,0,0,0,12
4,3,3,2,1,2,0,4,0,5
2,7,2,2,1,0,0,0,4,12
0,3,3,2,3,2,0,0,2,12
2,34,2,0,0,1,0,0,4,12
4,21,3,1,3,0,0,0,0,2
0,25,3,1,2,2,0,0,0,2
3,3,3,1,2,0,0,0,0,13
2,3,3,2,1,0,0,0,0,5
4,18,2,2,3,2,0,4,2,2
4,18,3,2,2,2,0,4,0,2
6,3,2,2,2,0,0,0,2,12
4,35,3,0,2,1,0,2,9,5
4,18,3,2,2,2,0,0,0,12
3,18,2,1,4,0,0,2,2,2
4,3,3,0,1,2,0,0,0,12
2,0,1,2,3,2,0,2,0,5
6,3,3,1,1,0,0,4,2,2
6,28,3,1,3,0,0,3,0,13
4,3,3,1,2,2,0,0,0,2
6,3,0,2,0,0,0,0,0,12
6,7,1,2,2,0,0,3,4,12
0,3,2,1,1,2,0,8,0,2
2,7,2,1,1,0,0,0,0,2
4,3,3,1,0,1,0,0,0,2
2,34,2,1,0,1,0,0,4,6
4,3,3,2,2,2,0,4,2,12
0,3,3,2,2,2,0,10,0,12
6,3,3,1,0,2,0,9,11,2
6,3,2,1,1,0,0,0,0,12
2,5,3,1,3,2,0,4,2,2
2,25,1,1,3,2,0,3,0,2
1,3,2,0,0,2,0,9,0,3
2,3,3,2,2,0,0,4,0,2
0,3,3,2,3,1,0,4,0,12
6,3,3,1,0,2,0,3,0,2
0,18,3,0,1,1,0,8,0,2
2,18,2,1,2,0,0,8,2,2
2,1,2,1,2,2,0,10,0,12
4,3,2,2,1,0,0,0,2,13
4,3,3,1,2,0,0,9,0,6
2,3,3,2,1,0,0,10,0,12
2,33,3,1,1,2,0,0,2,2
2,18,3,1,1,2,0,0,2,2
4,33,3,1,3,0,0,0,0,13
1,13,2,1,2,2,0,5,0,2
4,3,3,1,0,2,0,0,0,12
2,3,2,2,1,0,0,9,0,10
4,3,3,0,1,2,0,4,0,2
1,3,3,1,1,0,0,9,0,2
4,28,3,2,3,0,0,4,4,2
4,3,3,1,2,2,0,0,0,2
0,3,3,1,1,2,0,10,0,2
2,21,3,0,0,1,0,4,0,2
2,3,3,2,2,1,0,0,0,6
5,3,2,2,3,2,0,4,2,12
0,33,3,2,2,2,0,4,0,13
6,7,2,2,2,1,0,8,0,12
4,22,3,0,3,1,0,0,0,13
5,35,3,0,0,1,0,0,0,13
2,21,2,1,0,0,0,0,0,2
2,18,2,1,1,0,0,9,0,13
3,3,3,2,1,2,0,4,0,2
4,28,3,2,2,2,0,0,0,2
1,25,2,1,2,2,0,0,0,12
1,5,2,2,3,0,0,10,2,5
2,18,2,1,0,2,0,10,0,2
2,21,3,0,1,2,0,0,0,3
2,3,3,1,0,2,0,0,0,2
2,35,3,1,2,2,0,0,0,12
6,3,3,1,1,2,0,0,0,2
3,28,3,1,3,0,0,4,0,2
6,3,3,2,2,2,0,0,2,5
4,28,2,2,3,0,0,0,2,13
5,28,3,1,0,2,0,0,0,12
6,7,1,1,1,2,0,0,2,12
1,3,3,0,0,2,0,0,0,2
4,3,1,1,1,0,0,4,0,3
2,3,3,1,3,0,0,0,2,2
5,3,2,1,3,0,0,4,9,12
6,7,2,2,1,0,0,2,0,5
4,3,3,2,2,1,0,0,2,6
4,2,3,1,2,1,0,0,4,2
4,18,3,1,0,1,0,0,2,12
2,3,3,2,2,0,0,0,0,13
2,3,3,1,1,2,0,0,0,2
2,7,3,1,0,1,0,0,2,2
2,25,2,1,2,0,0,10,0,6
6,3,3,1,1,0,0,0,0,13
2,3,3,2,3,0,0,9,0,12
2,1,3,0,3,2,0,0,2,2
6,3,2,1,1,2,0,0,0,2
5,18,3,1,3,2,0,0,2,2
2,3,3,1,1,2,0,10,0,12
6,3,2,2,2,1,0,4,0,5
2,35,3,1,0,2,0,10,0,2
2,3,1,0,2,1,0,4,10,7
6,3,2,1,2,2,0,9,0,2
2,31,2,1,1,1,0,0,4,5
4,33,2,0,1,2,0,0,0,2
2,3,3,2,1,0,0,0,0,12
4,18,2,0,0,1,0,0,0,12
4,3,2,0,1,2,0,2,0,12
6,5,3,1,1,1,0,8,2,3
6,3,3,1,1,2,0,9,0,12
0,18,3,0,1,1,0,8,0,2
6,28,3,2,0,2,0,0,0,2
2,22,2,1,0,1,0,0,0,12
2,28,3,2,3,2,0,8,0,12
1,18,3,0,1,2,0,0,0,12
3,18,3,1,1,1,0,0,2,5
1,28,3,2,2,1,0,4,0,2
1,13,3,1,1,2,0,4,2,2
2,3,3,2,2,2,0,9,2,2
4,18,3,2,0,1,0,4,0,12
6,21,3,2,2,0,0,10,0,2
6,25,3,2,2,2,0,0,9,2
4,18,2,0,2,2,0,4,0,2
6,28,2,1,2,0,0,0,0,5
6,21,3,2,2,2,0,0,0,12
6,28,2,1,1,0,0,4,0,12
4,3,2,1,2,0,0,0,0,13
6,3,3,0,1,2,0,0,0,2
6,13,2,1,3,0,0,4,2,12
4,25,2,1,2,0,0,0,0,2
4,3,3,2,3,2,0,8,2,2
6,28,2,2,1,2,0,0,0,2
6,3,3,1,0,2,0,0,0,5
2,22,3,0,2,1,0,0,0,5
6,13,2,2,2,2,0,0,0,12
2,35,2,1,2,2,0,9,0,12
2,3,3,1,1,0,0,0,4,2
6,18,3,1,1,2,0,8,2,2
6,3,2,2,1,0,0,8,0,0
6,7,3,1,0,0,0,4,1,12
2,3,3,1,1,2,0,4,0,12
2,3,3,1,1,2,0,4,0,12
6,3,1,1,2,0,0,0,0,13
0,3,3,1,1,1,0,0,0,2
4,3,3,1,1,2,0,0,0,12
5,35,3,0,2,2,0,10,0,2
6,3,3,1,1,2,0,0,0,2
6,3,2,0,1,1,0,0,2,12
1,7,3,1,0,2,0,4,9,1
2,3,3,1,1,1,0,10,0,13
4,3,3,2,2,2,0,10,0,2
1,3,3,2,1,2,0,9,0,5
1,1,2,1,3,2,0,8,4,12
2,6,3,1,1,2,0,0,0,2
5,1,1,1,1,1,0,4,0,2
1,3,3,1,2,0,0,0,4,12
4,33,3,2,0,1,0,4,4,12
2,28,3,1,2,0,0,4,2,12
6,25,3,2,2,0,0,0,0,13
0,28,3,2,3,2,0,4,4,13
2,35,3,2,2,0,0,0,0,2
2,3,2,2,1,2,0,9,0,12
6,28,3,2,0,1,0,10,0,2
6,28,3,1,3,0,0,0,2,12
2,35,3,0,0,2,0,0,0,12
1,22,3,2,0,1,0,0,0,12
4,21,3,2,1,1,0,4,0,2
2,33,3,1,1,1,0,0,4,5
1,12,3,0,0,1,0,2,4,7
6,28,3,2,1,2,0,0,2,3
1,18,3,1,1,0,0,0,0,2
2,2,3,2,1,1,0,2,11,12
